2025-09-19T09:01:18.461Z [INFO] [Request] GET / | Body: {} | Query: {} | Params: {}
2025-09-22T14:53:06.538Z [INFO] [Response] GET /api/admin/reports/member-payments?userId=&startDate=&endDate= | Status: 200 | Body: []
2025-09-22T14:53:06.702Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:53:07.466Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:53:07.467Z [INFO] [Request] GET /api/admin/pending-payments | Body: {} | Query: {} | Params: {}
2025-09-22T14:53:07.472Z [INFO] [Request] GET /api/admin/payments | Body: {} | Query: {} | Params: {}
2025-09-22T14:53:07.508Z [INFO] [Response] GET /api/admin/pending-payments | Status: 200 | Body: []
2025-09-22T14:53:07.515Z [INFO] [Response] GET /api/admin/payments | Status: 200 | Body: []
2025-09-22T14:53:08.397Z [INFO] [Request] GET /api/admin/users?page=1&limit=20 | Body: {} | Query: {"page":"1","limit":"20"} | Params: {}
2025-09-22T14:53:08.400Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:53:08.553Z [INFO] [Response] GET /api/admin/users?page=1&limit=20 | Status: 200 | Body: {"users":[{"id":"demo-admin-001","email":"admin@demo.com","firstName":"Admin","lastName":"User","phone":null,"role":"admin","isActive":true,"createdAt":"2025-09-22T14:52:53.007Z","lastLogin":null,"bookingsCount":0,"totalSpent":0}],"total":1}
2025-09-22T14:53:08.990Z [INFO] [Request] GET /api/admin/plans | Body: {} | Query: {} | Params: {}
2025-09-22T14:53:08.997Z [INFO] [Request] GET /api/admin/bookings?page=1&limit=20&sortBy=date_desc | Body: {} | Query: {"page":"1","limit":"20","sortBy":"date_desc"} | Params: {}
2025-09-22T14:53:09.009Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:53:09.032Z [INFO] [Response] GET /api/admin/plans | Status: 200 | Body: []
2025-09-22T14:53:09.230Z [INFO] [Response] GET /api/admin/bookings?page=1&limit=20&sortBy=date_desc | Status: 200 | Body: {"bookings":[],"total":0}
2025-09-22T14:53:09.862Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:53:13.857Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:58:24.846Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:58:25.309Z [INFO] [Request] GET /api/admin/reports/revenue?period=month&startDate=&endDate= | Body: {} | Query: {"period":"month","startDate":"","endDate":""} | Params: {}
2025-09-22T14:58:25.352Z [INFO] [Response] GET /api/admin/reports/revenue?period=month&startDate=&endDate= | Status: 200 | Body: []
2025-09-22T14:58:25.469Z [INFO] [Request] GET /api/admin/reports/facility-usage?period=month&startDate=&endDate= | Body: {} | Query: {"period":"month","startDate":"","endDate":""} | Params: {}
2025-09-22T14:58:25.507Z [INFO] [Response] GET /api/admin/reports/facility-usage?period=month&startDate=&endDate= | Status: 200 | Body: []
2025-09-22T14:58:25.622Z [INFO] [Request] GET /api/admin/reports/member-bookings?userId=&startDate=&endDate= | Body: {} | Query: {"userId":"","startDate":"","endDate":""} | Params: {}
2025-09-22T14:58:25.648Z [INFO] [Request] GET /api/admin/reports/revenue-by-sport?period=month&startDate=&endDate= | Body: {} | Query: {"period":"month","startDate":"","endDate":""} | Params: {}
2025-09-22T14:58:25.657Z [INFO] [Response] GET /api/admin/reports/member-bookings?userId=&startDate=&endDate= | Status: 200 | Body: []
2025-09-22T14:58:25.692Z [INFO] [Response] GET /api/admin/reports/revenue-by-sport?period=month&startDate=&endDate= | Status: 200 | Body: []
2025-09-22T14:58:25.751Z [INFO] [Request] GET /api/admin/reports/coupon-usage?startDate=&endDate= | Body: {} | Query: {"startDate":"","endDate":""} | Params: {}
2025-09-22T14:58:25.751Z [INFO] [Response] GET /api/admin/reports/coupon-usage?startDate=&endDate= | Status: 200 | Body: []
2025-09-22T14:58:25.769Z [INFO] [Request] GET /api/admin/reports/member-payments?userId=&startDate=&endDate= | Body: {} | Query: {"userId":"","startDate":"","endDate":""} | Params: {}
2025-09-22T14:58:25.805Z [INFO] [Response] GET /api/admin/reports/member-payments?userId=&startDate=&endDate= | Status: 200 | Body: []
2025-09-22T14:58:25.810Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:58:26.439Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:58:45.995Z [INFO] [Request] GET /api/admin/bookings/[object%20Object] | Body: {} | Query: {} | Params: {}
2025-09-22T14:58:45.998Z [INFO] [Request] GET /api/admin/facilities | Body: {} | Query: {} | Params: {}
2025-09-22T14:58:46.019Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:58:46.076Z [INFO] [Request] GET /api/admin/facility-stats | Body: {} | Query: {} | Params: {}
2025-09-22T14:58:46.109Z [INFO] [Response] GET /api/admin/facilities | Status: 200 | Body: []
2025-09-22T14:58:46.300Z [INFO] [Response] GET /api/admin/facility-stats | Status: 200 | Body: {"totalFacilities":0,"totalRevenue":0,"avgCapacity":0,"totalBookings":0,"activeFacilities":0,"recentBookings":0,"bookingTrend":0,"avgBookingValue":0}
2025-09-22T14:58:46.389Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:58:46.392Z [INFO] [Request] GET /api/admin/sports | Body: {} | Query: {} | Params: {}
2025-09-22T14:58:46.403Z [INFO] [Request] GET /api/admin/grounds | Body: {} | Query: {} | Params: {}
2025-09-22T14:58:46.440Z [INFO] [Response] GET /api/admin/sports | Status: 200 | Body: []
2025-09-22T14:58:46.446Z [INFO] [Response] GET /api/admin/grounds | Status: 200 | Body: []
2025-09-22T14:58:47.470Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:58:48.024Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:58:49.143Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:58:49.146Z [INFO] [Request] GET /api/admin/bookings/[object%20Object] | Body: {} | Query: {} | Params: {}
2025-09-22T14:58:50.722Z [INFO] [Request] GET /api/admin/users?page=1&limit=20 | Body: {} | Query: {"page":"1","limit":"20"} | Params: {}
2025-09-22T14:58:50.730Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:58:50.972Z [INFO] [Response] GET /api/admin/users?page=1&limit=20 | Status: 200 | Body: {"users":[{"id":"demo-admin-001","email":"admin@demo.com","firstName":"Admin","lastName":"User","phone":null,"role":"admin","isActive":true,"createdAt":"2025-09-22T14:52:53.007Z","lastLogin":null,"bookingsCount":0,"totalSpent":0}],"total":1}
2025-09-22T14:59:12.812Z [INFO] [Request] GET /api/admin/users?page=1&limit=20&role=client | Body: {} | Query: {"page":"1","limit":"20","role":"client"} | Params: {}
2025-09-22T14:59:12.996Z [INFO] [Response] GET /api/admin/users?page=1&limit=20&role=client | Status: 200 | Body: {"users":[],"total":0}
2025-09-22T14:59:38.275Z [INFO] [Request] GET /api/admin/bookings?page=1&limit=20&sortBy=date_desc | Body: {} | Query: {"page":"1","limit":"20","sortBy":"date_desc"} | Params: {}
2025-09-22T14:59:38.339Z [INFO] [Request] GET /api/admin/plans | Body: {} | Query: {} | Params: {}
2025-09-22T14:59:38.388Z [INFO] [Response] GET /api/admin/plans | Status: 200 | Body: []
2025-09-22T14:59:38.472Z [INFO] [Response] GET /api/admin/bookings?page=1&limit=20&sortBy=date_desc | Status: 200 | Body: {"bookings":[],"total":0}
2025-09-22T14:59:38.477Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:59:39.228Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:59:39.231Z [INFO] [Request] GET /api/admin/bookings/[object%20Object] | Body: {} | Query: {} | Params: {}
2025-09-22T14:59:40.596Z [INFO] [Request] GET /api/admin/timeslots | Body: {} | Query: {} | Params: {}
2025-09-22T14:59:40.605Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:59:40.637Z [INFO] [Response] GET /api/admin/timeslots | Status: 200 | Body: []
2025-09-22T14:59:41.487Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:59:42.203Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:59:42.865Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T14:59:43.314Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:04.752Z [INFO] [Request] POST /api/admin/update-past-bookings | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:04.792Z [INFO] [Response] POST /api/admin/update-past-bookings | Status: 200 | Body: {"message":"ℹ️ No past confirmed bookings found to update","updated":0,"skipped":0,"paymentIssues":[]}
2025-09-22T15:00:04.929Z [INFO] [Request] GET /api/admin/stats | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.077Z [INFO] [Request] GET /admin/bookings | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.152Z [INFO] [Response] GET /api/admin/stats | Status: 200 | Body: {"todayBookings":0,"totalBookings":0,"todayRevenue":0,"totalRevenue":0,"activeUsers":1,"activeGrounds":0,"confirmed":0,"pending":0,"cancelled":0,"completed":0,"liveSessions":0}
2025-09-22T15:00:05.182Z [INFO] [Request] GET /@vite/client | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.306Z [INFO] [Request] GET /src/main.tsx?v=yDiOfIqzSsPfJoyNzwdNJ | Body: {} | Query: {"v":"yDiOfIqzSsPfJoyNzwdNJ"} | Params: {}
2025-09-22T15:00:05.434Z [INFO] [Request] GET /@react-refresh | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.482Z [INFO] [Request] GET /src/App.tsx?v=yDiOfIqzSsPfJoyNzwdNJ | Body: {} | Query: {"v":"yDiOfIqzSsPfJoyNzwdNJ"} | Params: {}
2025-09-22T15:00:05.496Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/vite/dist/client/env.mjs | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.615Z [INFO] [Request] GET /src/lib/queryClient.ts | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.626Z [INFO] [Request] GET /src/components/ui/toaster.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.670Z [INFO] [Request] GET /src/index.css?v=yDiOfIqzSsPfJoyNzwdNJ | Body: {} | Query: {"v":"yDiOfIqzSsPfJoyNzwdNJ"} | Params: {}
2025-09-22T15:00:05.688Z [INFO] [Request] GET /src/hooks/useAuth.ts | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.726Z [INFO] [Request] GET /src/pages/login.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.732Z [INFO] [Request] GET /src/pages/landing.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.743Z [INFO] [Request] GET /src/pages/NotFound.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.804Z [INFO] [Request] GET /src/pages/home.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.816Z [INFO] [Request] GET /src/components/ui/tooltip.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.832Z [INFO] [Request] GET /src/pages/facilities.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.849Z [INFO] [Request] GET /src/pages/booking.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.861Z [INFO] [Request] GET /src/pages/EnhancedBooking.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.912Z [INFO] [Request] GET /src/pages/profile.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.919Z [INFO] [Request] GET /src/pages/TestPaymentHistory.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.959Z [INFO] [Request] GET /src/pages/PaymentPage.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.982Z [INFO] [Request] GET /src/pages/admin/dashboard.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.983Z [INFO] [Request] GET /src/pages/PendingPayments.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:05.995Z [INFO] [Request] GET /src/pages/admin/sports.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.015Z [INFO] [Request] GET /src/pages/admin/grounds.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.047Z [INFO] [Request] GET /src/pages/admin/plans.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.082Z [INFO] [Request] GET /src/pages/admin/facilities.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.091Z [INFO] [Request] GET /src/pages/admin/timeslots.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.108Z [INFO] [Request] GET /src/pages/admin/bookings.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.124Z [INFO] [Request] GET /src/pages/admin/users.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.143Z [INFO] [Request] GET /src/pages/admin/reports.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.145Z [INFO] [Request] GET /src/pages/admin/payments.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.206Z [INFO] [Request] GET /src/pages/admin/NotificationManagement.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.207Z [INFO] [Request] GET /src/hooks/use-toast.ts | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.215Z [INFO] [Request] GET /src/pages/user/Dashboard.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.246Z [INFO] [Request] GET /src/components/ui/toast.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.252Z [INFO] [Request] GET /src/components/HeroSection.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.272Z [INFO] [Request] GET /src/components/Navbar.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.324Z [INFO] [Request] GET /src/components/ui/card.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.334Z [INFO] [Request] GET /src/components/ui/button.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.336Z [INFO] [Request] GET /src/components/FacilityCard.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.372Z [INFO] [Request] GET /src/components/ui/dropdown-menu.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.375Z [INFO] [Request] GET /src/components/ui/input.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.379Z [INFO] [Request] GET /src/components/ui/label.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.436Z [INFO] [Request] GET /src/components/ui/badge.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.446Z [INFO] [Request] GET /src/components/ui/dialog.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.463Z [INFO] [Request] GET /src/components/ui/alert-dialog.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.480Z [INFO] [Request] GET /src/lib/utils.ts | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.494Z [INFO] [Request] GET /src/components/ui/select.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.504Z [INFO] [Request] GET /src/components/BookingModal.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.548Z [INFO] [Request] GET /src/components/ui/checkbox.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.559Z [INFO] [Request] GET /src/components/ui/sheet.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.592Z [INFO] [Request] GET /src/components/ui/calendar.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.603Z [INFO] [Request] GET /src/lib/authUtils.ts | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.607Z [INFO] [Request] GET /src/components/ui/popover.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.624Z [INFO] [Request] GET /src/components/ui/tabs.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.675Z [INFO] [Request] GET /src/components/ui/separator.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.686Z [INFO] [Request] GET /src/components/ui/switch.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.703Z [INFO] [Request] GET /src/components/MockPaymentForm.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.720Z [INFO] [Request] GET /src/components/PaymentHistoryModal.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.733Z [INFO] [Request] GET /src/components/StatsCard.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.737Z [INFO] [Request] GET /src/components/AdminSidebar.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.784Z [INFO] [Request] GET /src/components/ui/form.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.814Z [INFO] [Request] GET /src/components/ui/textarea.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.829Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/shared/schema.ts | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.832Z [INFO] [Request] GET /src/components/ui/table.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.872Z [INFO] [Request] GET /src/components/NotificationCenter.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.876Z [INFO] [Request] GET /src/lib/exportUtils.ts | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.954Z [INFO] [Request] GET /src/components/ui/avatar.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.958Z [INFO] [Request] GET /src/components/ui/radio-group.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:06.994Z [INFO] [Request] GET /src/components/ReceiptModal.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:07.031Z [INFO] [Request] GET /src/components/ui/scroll-area.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:07.211Z [INFO] [Request] GET /api/auth/user | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:07.211Z [INFO] [Response] GET /api/auth/user | Status: 200 | Body: {"id":"demo-admin-001","email":"admin@demo.com","firstName":"Admin","lastName":"User","profileImageUrl":null,"phone":null,"password":"$2b$10$FiH3PHtJYxWsrkznnRBwX.yEMCiHT.W6zuLZP6FCqxdlbRYRC82Zi","role":"admin","isActive":true,"emailVerified":false,"notificationPreferences":{"sms":true,"email":true,"marketing":false},"createdAt":"2025-09-22T14:52:53.007Z","updatedAt":"2025-09-22T14:52:53.007Z","userType":"admin"}
2025-09-22T15:00:07.264Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:07.343Z [INFO] [Request] GET /api/admin/sports | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:07.349Z [INFO] [Request] GET /api/admin/bookings?page=1&limit=20&sortBy=date_desc | Body: {} | Query: {"page":"1","limit":"20","sortBy":"date_desc"} | Params: {}
2025-09-22T15:00:07.352Z [INFO] [Request] GET /api/admin/stats | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:07.354Z [INFO] [Request] GET /api/admin/plans | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:07.355Z [INFO] [Request] GET /api/admin/grounds | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:07.380Z [INFO] [Response] GET /api/admin/sports | Status: 200 | Body: []
2025-09-22T15:00:07.398Z [INFO] [Response] GET /api/admin/bookings?page=1&limit=20&sortBy=date_desc | Status: 200 | Body: {"bookings":[],"total":0}
2025-09-22T15:00:07.432Z [INFO] [Response] GET /api/admin/plans | Status: 200 | Body: []
2025-09-22T15:00:07.437Z [INFO] [Response] GET /api/admin/stats | Status: 200 | Body: {"todayBookings":0,"totalBookings":0,"todayRevenue":0,"totalRevenue":0,"activeUsers":1,"activeGrounds":0,"confirmed":0,"pending":0,"cancelled":0,"completed":0,"liveSessions":0}
2025-09-22T15:00:07.442Z [INFO] [Response] GET /api/admin/grounds | Status: 200 | Body: []
2025-09-22T15:00:09.163Z [INFO] [Request] GET /api/admin/bookings?limit=10 | Body: {} | Query: {"limit":"10"} | Params: {}
2025-09-22T15:00:09.166Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T15:00:09.205Z [INFO] [Response] GET /api/admin/bookings?limit=10 | Status: 200 | Body: {"bookings":[],"total":0}
2025-09-22T15:01:47.170Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T15:01:47.442Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T15:01:47.541Z [INFO] [Request] GET /favicon.ico | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:32.012Z [INFO] [Request] GET / | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:32.357Z [INFO] [Request] GET /@vite/client | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:33.038Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/vite/dist/client/env.mjs | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.441Z [INFO] [Request] GET /src/main.tsx?v=Wd7ZSWfyAu4UqzwjzzwTn | Body: {} | Query: {"v":"Wd7ZSWfyAu4UqzwjzzwTn"} | Params: {}
2025-09-22T16:11:34.442Z [INFO] [Request] GET /@react-refresh | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.564Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:34.568Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/react-dom_client.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:34.577Z [INFO] [Request] GET /src/App.tsx?v=Wd7ZSWfyAu4UqzwjzzwTn | Body: {} | Query: {"v":"Wd7ZSWfyAu4UqzwjzzwTn"} | Params: {}
2025-09-22T16:11:34.610Z [INFO] [Request] GET /src/index.css?v=Wd7ZSWfyAu4UqzwjzzwTn | Body: {} | Query: {"v":"Wd7ZSWfyAu4UqzwjzzwTn"} | Params: {}
2025-09-22T16:11:34.621Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-QCHXOAYK.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:34.629Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-WOOG5QLI.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:34.642Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-RPCDYKBN.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:34.654Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/wouter.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:34.669Z [INFO] [Request] GET /src/lib/queryClient.ts | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.686Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/@tanstack_react-query.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:34.687Z [INFO] [Request] GET /src/components/ui/toaster.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.709Z [INFO] [Request] GET /src/components/ui/tooltip.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.721Z [INFO] [Request] GET /src/hooks/useAuth.ts | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.722Z [INFO] [Request] GET /src/pages/NotFound.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.749Z [INFO] [Request] GET /src/pages/landing.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.754Z [INFO] [Request] GET /src/pages/login.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.758Z [INFO] [Request] GET /src/pages/home.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.785Z [INFO] [Request] GET /src/pages/facilities.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.786Z [INFO] [Request] GET /src/pages/profile.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.794Z [INFO] [Request] GET /src/pages/EnhancedBooking.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.817Z [INFO] [Request] GET /src/pages/TestPaymentHistory.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.828Z [INFO] [Request] GET /src/pages/PaymentPage.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.829Z [INFO] [Request] GET /src/pages/PendingPayments.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.850Z [INFO] [Request] GET /src/pages/admin/dashboard.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.863Z [INFO] [Request] GET /src/pages/admin/grounds.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.871Z [INFO] [Request] GET /src/pages/admin/plans.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.881Z [INFO] [Request] GET /src/pages/admin/timeslots.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.894Z [INFO] [Request] GET /src/pages/admin/facilities.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.908Z [INFO] [Request] GET /src/pages/admin/users.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.914Z [INFO] [Request] GET /src/pages/user/Dashboard.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.926Z [INFO] [Request] GET /src/pages/admin/payments.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.941Z [INFO] [Request] GET /src/pages/booking.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.948Z [INFO] [Request] GET /src/pages/admin/NotificationManagement.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.949Z [INFO] [Request] GET /src/pages/admin/reports.tsx | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.957Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/chunk-KBTYAULA.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:34.980Z [INFO] [Request] GET /src/hooks/use-toast.ts | Body: {} | Query: {} | Params: {}
2025-09-22T16:11:34.981Z [INFO] [Request] GET /@fs/D:/ground%20management/SportsFacilityBooker/node_modules/.vite/deps/react.js?v=a261579a | Body: {} | Query: {"v":"a261579a"} | Params: {}
2025-09-22T16:11:34.988Z [INFO] [Request] GET /src/components/ui/toast.tsx | Body: {} | Query: {} | Params: {}
